id,title,release_date,imdb_score
471,Brotherhood,Christmas,6.4
471,Suspended Animation,Christmas,5.3
471,The Mesmerist,Easter,5.2
471,The Nines,Christmas,6.3
471,Hell and Back,Other,5.4
471,Ex Libris: New York Public Library,Christmas,7.4
471,Flower,Easter,6
471,Plagues and Pleasures on the Salton Sea,Other,7.4
471,The Art of Being Straight,SummerVacation,4.9
472,What We Do Is Secret,SummerVacation,6.4
472,Jane and Emma,Other,5.9
472,"Connected: An Autoblogography About Love, Death & Technology",Other,5.7
473,Love in the Time of Money,Other,5.3
473,Jayne Mansfield's Car,SummerVacation,6.3
473,Charlie Says,SummerVacation,5.7
473,Sex Positive,Easter,6.4
473,Living in Emergency,Christmas,8
473,Pump,Other,7.7
473,The Woodmans,Other,7
474,The Scoundrel's Wife,Easter,6
474,Every Day,Easter,5.7
474,Revolution #9,Easter,6.9
474,180<U+00C2>¡ã South,Other,7.6
474,Frankie and Johnny Are Married,Christmas,5.8
474,The Strange Case of Dr. Jekyll and Mr. Hyde,Other,3.6
474,The Reception,Easter,5.8
474,Concussion,Christmas,5.6
474,One Peace at a Time,Easter,7.3
474,The Principle,Other,5.5
475,"Milwaukee, Minnesota",Christmas,6.3
475,Who Is Harry Nilsson (And Why Is Everybody Talkin' About Him?),Other,7.6
475,Peter and Vandy,Other,6.3
475,David & Layla,Other,5.4
475,Saint Judy,Easter,5.8
475,On the Ice,Christmas,6.3
476,Controlled Chaos,Other,7.2
476,Shanghai Red,Easter,5.9
476,The Motel,Other,6.7
476,Songs My Brothers Taught Me,Other,6.8
476,Orwell Rolls in His Grave,Christmas,8
476,Hateship Loveship,SummerVacation,6.1
476,The Invisible War,Other,7.6
476,Whose Streets?,SummerVacation,4.9
477,In My Sleep,Easter,5.5
477,Looking for Palladin,Other,5.5
477,Pursuit of Happiness,Other,5.7
477,"Surfer, Dude",Other,4.7
477,Jimmy Carter Man from Plains,SummerVacation,7.1
477,Yellow Day,Christmas,6.5
477,Alien Abduction,SummerVacation,4.9
477,Runaway Slave,Other,6.8
478,4:44 Last Day on Earth,Christmas,4.6
478,Mapplethorpe,Other,6.1
478,Score: A Film Music Documentary,Other,7.5
478,The Dogwalker,Easter,6.9
478,12 O'Clock Boys,Other,6.4
478,Darfur Now,Christmas,6.8
478,Gunnin' for That #1 Spot,Other,6.4
478,Cop Car,SummerVacation,6.3
479,Loopers: The Caddie's Long Walk,SummerVacation,7.5
479,Even Money,Christmas,5.9
479,Bereavement,SummerVacation,5.1
479,Lbs.,Easter,6.8
479,Group,SummerVacation,6.2
479,An Inconsistent Truth,Other,5.7
479,Miss Sharon Jones!,SummerVacation,7.3
479,After Tiller,Other,7.5
479,V/H/S Viral,Other,4.2
480,Multiple Sarcasms,Easter,4.9
480,An Oversimplification of Her Beauty,Easter,6.3
480,Bel Canto,Other,5.4
480,Arranged,Other,7.3
480,Water & Power,SummerVacation,6.2
480,Buddha Heads,SummerVacation,4.3
480,Afterschool,Other,6.1
480,The Lumber Baron,SummerVacation,6
481,Home Room,Easter,7.2
481,Side by Side,SummerVacation,7.6
481,Puccini for Beginners,Other,6
481,Night of Henna,Easter,6.2
481,Camp X-Ray,Other,6.9
481,As I Lay Dying,Other,5.4
481,The River Within,Other,5.4
481,Ciao,Easter,6.6
481,Champion,SummerVacation,5.8
481,Remember the Goal,SummerVacation,5.8
481,Suicide the Ripple Effect,Easter,7.4
482,Down for Life,SummerVacation,6.3
482,Sing Your Song,Easter,7.4
482,A Ballerina's Tale,Other,6.4
482,"Vendetta: No Conscience, No Mercy",SummerVacation,4.8
482,Fort McCoy,SummerVacation,5.9
482,Until Forever,Christmas,6.3
482,ECCO,SummerVacation,5
483,Go for Sisters,Easter,6.3
483,Kurt Cobain About a Son,Other,7.4
483,The Janky Promoters,Other,5.1
483,Valley of Bones,Other,4.1
483,The Myth of the American Sleepover,Easter,6.3
483,Box Elder,Easter,6.8
483,Victor,Easter,6.6
483,Every Secret Thing,Easter,6.1
484,The First $20 Million Is Always the Hardest,Other,5.6
484,One Bright Shining Moment,Other,7.6
484,High Times Potluck,Other,4.6
484,The Exploding Girl,SummerVacation,6.3
484,Caged No More,Other,5.4
484,Faster,Easter,7.8
484,Blind Date,Other,5.9
484,King Corn,Easter,7
484,Hell and Back Again,Other,6.5
485,The Details,Easter,6.1
485,Undoing,Christmas,4.2
485,Tortilla Heaven,Other,5.3
485,Winter of Frozen Dreams,Easter,4.6
485,Perfect Opposites,Easter,5.5
485,Addiction Incorporated,Other,7.1
485,Whitey: United States of America v. James J. Bulger,SummerVacation,6.8
486,Walking Out,Other,5.8
486,Mr. Untouchable,Other,6.6
486,Pandora's Promise,Christmas,7.4
486,Jersey Guy,Easter,5
486,Ashby,Other,6.4
486,Grace,Christmas,5.1
486,People Say I'm Crazy,Easter,7.9
486,Behind the Burly Q,Easter,6.7
486,Louder Than a Bomb,Easter,7.4
486,Zero Days,SummerVacation,7.8
487,Islander,SummerVacation,6.5
487,Yonkers Joe,Other,6.4
487,Cameraperson,Other,7.4
487,Harry + Max,Other,5.5
487,Melvin Goes to Dinner,Christmas,6.9
487,A Letter to True,SummerVacation,6.5
487,Eating Out 2: Sloppy Seconds,SummerVacation,6.2
487,Do I Sound Gay?,SummerVacation,5.6
487,The Babysitters,SummerVacation,5.6
488,Off the Lip,SummerVacation,5.3
488,Backwards,Other,5.6
488,Ordinary Sinner,Other,5.3
488,A Tale of Two Pizzas,Christmas,5.8
488,All Roads Lead Home,Other,5.8
488,Loren Cass,SummerVacation,5.2
488,Return with Honor: A Missionary Homecoming,Other,4.8
489,Happy Tears,Other,5.2
489,Reeseville,Easter,5.1
489,Spinning Into Butter,Easter,4.2
489,Up for Grabs,SummerVacation,7.4
489,Let the Fire Burn,Other,7.8
489,Best Worst Thing That Ever Could Have Happened...,Other,7.7
489,Kinyarwanda,Other,6.7
490,The 24th Day,SummerVacation,6.5
490,Digging for Fire,SummerVacation,5.8
490,Duane Hopwood,Other,6.6
490,I Sell the Dead,Other,6.1
490,Dr. Benny,SummerVacation,6.8
490,Revolution OS,Other,7.3
490,Been Rich All My Life,Other,8.4
490,Gregory Crewdson: Brief Encounters,Other,7.4
490,When Harry Tries to Marry,Easter,4.6
490,The Last Dalai Lama?,SummerVacation,7.4
491,Can Mr. Smith Get to Washington Anymore?,Christmas,7.4
491,Reunion,Easter,4.4
491,Looking Through Lillian,SummerVacation,5.2
491,Gory Gory Hallelujah,Christmas,4.1
491,Beautiful Darling,Easter,7.3
492,Road Hard,Easter,6.1
492,Daltry Calhoun,Other,5.1
492,Swimmers,Other,6.5
492,Crutch,Other,5.3
492,Damsel,SummerVacation,5.5
492,Journeys with George,Easter,6.8
492,Playback,Easter,4.2
492,Ms. Purple,Other,6.1
492,The Better Angels,Christmas,6.1
492,Eleven Minutes,Easter,6.6
492,Making the Boys,Easter,6.9
493,American Teacher,Other,6.7
493,American Gun,Easter,6.1
493,The Last Winter,Other,5.6
493,Armstrong,SummerVacation,6.8
493,1915,Easter,4.3
493,Toe to Toe,Other,5.2
494,Fast Color,Easter,5.8
494,Take Me to the River,SummerVacation,6.8
494,All Babes Want to Kill Me,SummerVacation,4
494,Ash Wednesday,Easter,5.9
494,Natural Selection,Easter,6.5
494,Douchebag,Other,6.2
494,Pretty Ugly People,Easter,5
494,It's a Disaster,SummerVacation,6.4
494,Freestyle: The Art of Rhyme,Easter,7.6
494,The Dhamma Brothers,Easter,7.6
494,Puerto Ricans in Paris,SummerVacation,5.3
495,Loverboy,Easter,5.4
495,Spin,Other,6.3
495,Adrift in Manhattan,SummerVacation,5.5
495,"Love, Antosha",SummerVacation,8.1
495,The Work and the Story,SummerVacation,5.7
495,Good Dick,Other,6.4
495,The Bride & The Grooms,Easter,7
495,The Korean,SummerVacation,3.2
496,The Dust Factory,SummerVacation,6
496,Pete Seeger: The Power of Song,Easter,8.3
496,Adult Beginners,Easter,5.6
496,A Beautiful Soul,SummerVacation,6.4
496,Girl Play,SummerVacation,4.5
496,The Trials of Muhammad Ali,SummerVacation,7.4
496,The Backyard,SummerVacation,6.7
496,"Hey, Boo: Harper Lee and 'To Kill a Mockingbird'",SummerVacation,7.5
496,Tragedy Girls,Other,6
496,Through a Lens Darkly: Black Photographers and the Emergence of a People,Other,6.8
497,He Was a Quiet Man,Christmas,6.8
497,Zig Zag,SummerVacation,6
497,Big Ain't Bad,Easter,5.5
497,5B,SummerVacation,6.2
497,Gogol Bordello Non-Stop,Other,7.5
498,The Treatment,Easter,5.8
498,The Trial,Other,5.5
498,White Irish Drinkers,Easter,6.8
498,Occupy Unmasked,Other,5.2
498,Close Call,Easter,4.1
498,Standing Still,SummerVacation,5.7
498,"We Love You, Sally Carmichael!",SummerVacation,6
498,Hell's Highway: The True Story of Highway Safety Films,SummerVacation,6.9
498,One More Round,Other,6.2
498,Terms and Conditions May Apply,SummerVacation,7.3
499,Enemies of Laughter,Christmas,5.2
499,Familiar Strangers,Easter,5.5
499,Rick,Easter,6.1
499,Results,SummerVacation,5.4
499,The 4th Tenor,Christmas,5.2
499,The Good Doctor,SummerVacation,5.5
499,C.O.G.,Other,5.6
499,Greener Grass,Other,6.3
499,Abacus: Small Enough to Jail,SummerVacation,7.2
500,Intoxicating,Other,4.7
500,Finding Home,Easter,5.6
500,Cat Run,Easter,5.6
500,Kill Me Three Times,Easter,5.9
500,The People I've Slept With,Christmas,4.8
500,The Ministers,Other,4.5
500,Air Guitar Nation,Other,7.1
500,The Fight Within,SummerVacation,5.7
501,The Fitzgerald Family Christmas,Christmas,6.2
501,Kiss the Bride,SummerVacation,5.6
501,Decoding Annie Parker,SummerVacation,6.2
501,Wash Dry and Spin Out,SummerVacation,5.3
501,Corked,SummerVacation,6.8
501,Line of Duty,Other,5.1
501,Evidence of a Haunting,Other,2.7
502,Great Directors,Other,6.4
502,Redemption Road,Easter,5.7
502,Some Body,Other,6.5
502,Independent Spirits: Faith Hubley/John Hubley,Christmas,0
502,The Trouble with Terkel,SummerVacation,7
502,Man from Reno,Easter,6.7
502,Frontera,SummerVacation,6.6
502,The Heart Is Deceitful Above All Things,Other,6.5
502,Other People,Other,6.7
502,MC5*: A True Testimonial,Easter,8
502,Rising from Ashes,Other,7.5
502,Being Frank,SummerVacation,5.8
502,The Pleasure of Being Robbed,Other,5.9
503,Eye of the Dolphin,SummerVacation,5.7
503,Cheap Thrills,Easter,6.7
503,Mind the Gap,Easter,7.1
503,The Ballad of Bering Strait,Other,7.6
503,L!fe Happens,Easter,5.6
503,Death of a Ghost Hunter,Other,4.5
503,James White,Christmas,7.1
504,Milk and Honey,Other,6.4
504,Mr. Smith Gets a Hustler,SummerVacation,4.7
504,The One I Wrote for You,Christmas,5.9
504,A Kind of Murder,Christmas,5.3
504,Zoo,SummerVacation,5.6
504,Best F(r)iends: Volume 1,Easter,5.4
505,Exorcism,Easter,1.8
505,Devil Girl,Christmas,3.7
505,Venus and Serena,SummerVacation,6.3
505,Behind the Mask: The Rise of Leslie Vernon,Other,6.7
505,By Hook or by Crook,SummerVacation,5.7
505,Living Life,Other,7.2
505,Who Gets to Call It Art?,Other,6.9
505,Carbon Nation,Other,6.8
506,The Last Ride,SummerVacation,5.8
506,A House on a Hill,Easter,6.6
506,"Love, Cecil",SummerVacation,6.8
506,The Mountain,SummerVacation,5.5
506,The Freebie,Other,5.1
506,Greedy Lying Bastards,Easter,5.7
506,Generation Wealth,SummerVacation,6.5
507,Ballplayer: Pelotero,SummerVacation,7.2
507,Diggers,Easter,6.3
507,Main Street,SummerVacation,4.7
507,<U+00C2><U+00A1>He matado a mi marido!,Easter,6.5
507,The Citizen,Other,7
507,Skate Kitchen,SummerVacation,6.8
507,Virgin,SummerVacation,5.5
507,Twist of Faith,SummerVacation,7.2
508,Trudell,Other,7.2
508,Dreamkiller,Other,2.8
508,Caesar and Otto's Summer Camp Massacre,SummerVacation,3.9
508,But Deliver Us from Evil,Easter,2.7
509,Making Waves: The Art of Cinematic Sound,Other,7.6
509,Queen of Earth,SummerVacation,6.3
509,Evil Remains,Other,4
509,Heartbreak Hospital,Christmas,5.7
509,Author: The JT LeRoy Story,SummerVacation,7.1
509,Occupation: Dreamland,SummerVacation,7.2
509,Through the Fire,Easter,7.2
509,Frontrunners,Other,6.4
509,GMO OMG,Other,6.5
509,Hellion,SummerVacation,6.1
509,The Pruitt-Igoe Myth,Other,7.5
510,The Dukes,Christmas,6.1
510,Fuck,Christmas,7
510,Waiting for Forever,Other,6
510,Legends from the Sky,Other,6.3
510,Union Square,SummerVacation,5.1
510,Ghetto Physics,Other,5.9
510,Zombeavers,Easter,4.8
510,American Made Movie,SummerVacation,5.9
511,Blind,SummerVacation,5.8
511,"OC87: The Obsessive Compulsive, Major Depression, Bipolar, Asperger's Movie",Other,6.3
511,With All Deliberate Speed,SummerVacation,7.8
511,Aristide and the Endless Revolution,SummerVacation,8.1
511,Maxed Out,Easter,7.2
511,Besotted,SummerVacation,5.3
511,Don McKay,Easter,5.8
511,Shuttle,Other,5.7
511,Beasts of No Nation,Other,7.7
512,The Jimmy Show,Other,5.2
512,Low Down,Other,6.1
512,The Canyon,Other,5.9
512,On Broadway,Easter,6.1
512,Paper Man,SummerVacation,6.6
512,Science Fair,Other,7.7
512,Bonnie & Clyde vs. Dracula,Easter,4.4
512,"Tim Timmerman, Hope of America",Easter,5.5
513,Diminished Capacity,SummerVacation,5.6
513,Off the Black,Christmas,6.6
513,The Amateurs,Easter,6.3
513,Harvest,SummerVacation,5.3
513,Handsome Harry,Christmas,6.1
513,Andre Gregory: Before and After Dinner,Easter,5.8
513,Last Call at the Oasis,SummerVacation,7.4
513,At Middleton,Other,6.5
513,Dina,Other,6.8
514,King Cobra,Other,5.6
514,Finishing the Game: The Search for a New Bruce Lee,Other,6
514,Wake,Christmas,6.6
514,Ping Pong Summer,SummerVacation,5.4
514,Holla II,Easter,6.7
514,Violet Tendencies,Easter,6.2
514,America Betrayed,Other,7.6
515,Tab Hunter Confidential,Other,7.7
515,To Be Takei,SummerVacation,6.8
515,Immigration Tango,Easter,3.5
515,Jim,Other,5.4
515,Language of a Broken Heart,SummerVacation,5.8
515,Islam: What the West Needs to Know,Other,6.4
515,Because of Gr<U+00C3><U+00A1>cia,Other,7.1
515,Confessionsofa Ex-Doofus-ItchyFooted Mutha,SummerVacation,7.4
516,Garden Party,SummerVacation,5.5
516,High on the Hog,Easter,3.7
516,Master of the Game,Christmas,7.3
516,How to Be a Serial Killer,Christmas,5.5
516,Solitude,Christmas,7.2
516,After,SummerVacation,4.8
516,The Taqwacores,Other,6
516,Billy the Kid,Easter,7.4
516,Heaven Knows What,SummerVacation,6.7
517,The Last Place on Earth,Other,6.1
517,CBGB,Other,6.6
517,The Living Wake,SummerVacation,6.4
517,Anesthesia,Other,6.1
517,Ranchero,SummerVacation,5.4
517,The Comedy,Other,6.5
518,Fat Kid Rules the World,Easter,6.4
518,Love Object,Other,6.3
518,The Objective,Easter,5.5
518,The Final Year,Other,6.3
518,The Retrieval,Easter,6.6
518,The Short Game,Other,7.4
519,Sue<U+00C3>¡Ào,SummerVacation,5.2
519,The Dry Land,Other,5.6
519,The Discoverers,SummerVacation,5.6
519,Giuliani Time,SummerVacation,6.5
519,The Girl in the Book,Christmas,6.1
520,Transformation: The Life and Legacy of Werner Erhard,Easter,6.7
520,Particles of Truth,SummerVacation,6.8
520,How to Make Money Selling Drugs,Christmas,7.6
520,Nasty Baby,Other,5.6
520,The Roost,Other,4.9
520,NOW: In the Wings on a World Stage,SummerVacation,7.2
520,The FP,Easter,5.5
520,So Much So Fast,Other,7.5
521,Quattro Noza,Other,2.6
521,After the Cup: Sons of Sakhnin United,Easter,6.9
521,I Used to Be Darker,Christmas,5.6
522,All's Faire in Love,Other,5
522,Trying to Get Good: The Jazz Odyssey of Jack Sheldon,Easter,8
522,Chapter & Verse,Other,6.3
522,Blackbird,SummerVacation,5.5
522,Children of Invention,Other,6.4
522,Lucky Them,Easter,6.1
522,Do Not Resist,Other,7
522,Herb & Dorothy 50X50,Other,5.9
523,Paul Williams Still Alive,Easter,6.9
523,Harold and Lillian: A Hollywood Love Story,SummerVacation,7.9
523,Raiders!: The Story of the Greatest Fan Film Ever Made,SummerVacation,6.9
523,Alice Neel,SummerVacation,7.5
523,The Internet's Own Boy: The Story of Aaron Swartz,SummerVacation,8.1
523,Union,SummerVacation,3.8
524,Bill Nye: Science Guy,Easter,6
524,The Hillside Strangler,Christmas,5.3
524,A Birder's Guide to Everything,Easter,6.3
524,Answers to Nothing,Other,5.1
524,The Congressman,Easter,6.3
524,Isn't This a Time! A Tribute Concert for Harold Leventhal,SummerVacation,9.2
524,The Situation,Other,6.3
524,Death by China,SummerVacation,5.3
525,Wait for Your Laugh,Christmas,8.3
525,Sacred Stage: The Mariinsky Theater,Other,8.8
525,American Mustang,Other,7.3
526,Waiting for Armageddon,Other,6.4
526,Monogamy,Easter,5
526,Hit So Hard,Christmas,6.9
526,Big Sur,Christmas,5.8
526,This Divided State,SummerVacation,7.3
526,Vengeance: A Love Story,Other,5.2
526,Batkid Begins: The Wish Heard Around the World,SummerVacation,6.8
527,The Hip Hop Project,Easter,5.7
527,The Painting,Other,6.1
527,Te Ata,Other,6.6
527,The Keeping Room,Other,6
527,Mansome,Christmas,5.4
527,Savannah,Easter,5.8
527,Circle,Other,3.3
527,Saints and Sinners,SummerVacation,5.8
527,Resurrect Dead: The Mystery of the Toynbee Tiles,SummerVacation,7.3
528,Loosies,Christmas,6.2
528,Noise,Christmas,6.2
528,Randy and the Mob,Other,5.9
528,The Ground Truth,Other,7.5
528,Buster's Mal Heart,SummerVacation,6.1
529,Dark Streets,SummerVacation,4.5
529,The Helix... Loaded,Easter,2.1
529,Skateland,SummerVacation,5.7
529,Touchy Feely,SummerVacation,5.3
529,A Master Builder,SummerVacation,5.9
529,Wildflower,Easter,5.2
529,Favela Rising,Easter,7.2
530,Turn It Around: The Story of East Bay Punk,SummerVacation,7.9
530,Far Out Isn't Far Enough: The Tomi Ungerer Story,Christmas,7.8
530,Happy Here and Now,SummerVacation,5
530,Holding Trevor,SummerVacation,5.5
530,Memory: The Origins of Alien,Other,6.7
531,I Love Your Work,Christmas,5.3
531,Comic-Con Episode IV: A Fan's Hope,Christmas,7
531,Wonderful World,Easter,6.1
531,Day Zero,Easter,5.9
531,Freaks of Nature,Other,5.9
531,The Greasy Strangler,Other,5.7
531,My Entire High School Sinking Into the Sea,Other,6.1
531,Suicide Killers,SummerVacation,6.3
532,Max Rose,Other,6.2
532,Cruel World,Other,3.9
532,Sex Sells: The Making of 'Touch<U+00C3><U+00A9>',Other,4.8
532,Orchestra of Exiles,Christmas,6.8
532,Underdogs,Easter,5.8
532,Return to the Hiding Place,SummerVacation,4.8
532,Moving McAllister,Other,5.3
533,Moog,Other,6.3
533,Oka!,Other,5.6
533,Nowhere Man,Easter,3.7
533,All About Evil,SummerVacation,6.1
533,The Death of Dick Long,Other,6.3
533,Colma: The Musical,Easter,6.4
533,The Girl,Christmas,6.2
534,I Am Big Bird: The Caroll Spinney Story,SummerVacation,7.4
534,Stolen,Other,6.1
534,Film Geek,Other,6.1
534,Canvas,Christmas,6.6
534,Studio 54,Other,6.9
534,There's No Place Like Utopia,SummerVacation,5.8
534,District of Corruption,Other,3.4
534,Architects of Denial,Other,7.9
535,Bert Stern: Original Madman,SummerVacation,6.7
535,Cook County,Christmas,6.7
535,Yiddish Theater: A Love Story,SummerVacation,7.8
535,Musical Chairs,Other,4.7
535,The Dog,SummerVacation,6.5
535,Ever Again,Christmas,6.1
535,Trapped,Other,7
536,Stolen Childhoods,SummerVacation,6.8
536,April's Shower,SummerVacation,4.9
536,Zenith,Other,6.7
536,Cthulhu,Christmas,4.6
536,Creative Control,Easter,5.4
536,Running from Crazy,Other,6.4
536,Life of a King,SummerVacation,6.9
536,Killer Unicorn,SummerVacation,2.8
537,Dislecksia: The Movie,Easter,8.2
537,Tales from the Script,Other,7.1
537,Three Days of Rain,SummerVacation,5.5
537,Archie's Final Project,Other,7.2
537,If You Build It,Easter,7.2
537,Donald Cried,Easter,6.5
538,I Melt with You,SummerVacation,6
538,Moondance Alexander,Other,6.3
538,The Outcasts,Easter,5.5
538,In a Valley of Violence,Other,6
538,An Acceptable Loss,Other,5
539,Hide Away,Other,5.7
539,Interior. Leather Bar.,Other,5.1
539,10E,Other,7
539,Side Effects,Other,4.9
539,I Smile Back,Christmas,6.1
540,Drunk Stoned Brilliant Dead: The Story of the National Lampoon,Other,7.2
540,Military Intelligence and You!,Other,6.1
540,Happiness Runs,SummerVacation,4.9
540,Teenage,Easter,6.5
540,Risk/Reward,Easter,7.7
540,Dark Money,SummerVacation,7
541,Raising Flagg,Easter,5.4
541,Swing,Other,5.5
541,Getting Grace,Other,7.3
541,Child of God,SummerVacation,5.5
541,Desolation Center,Other,7.1
541,Logan,Other,6
542,Full Grown Men,Easter,4.9
542,Misconceptions,Other,4.5
542,Peep World,Easter,5.6
543,Adult World,Other,6.1
543,Command and Control,Easter,7.3
543,Finding Bliss,Christmas,5.3
543,Motocross Kids,Other,3.9
543,Day Night Day Night,Easter,6.2
543,Dead Man's Burden,SummerVacation,5.5
544,The Architect,Easter,5.5
544,Least Among Saints,Other,6.5
544,Fighting Words,Easter,4.7
544,Sold,Easter,6.8
544,Making Grace,SummerVacation,5.3
544,Entertainment,Christmas,5.6
544,Not Cool,Other,4.3
545,Sympathy for Delicious,Easter,5.8
545,Harold,SummerVacation,5.5
545,Who the #$&% Is Jackson Pollock?,Christmas,7
545,Saving Brinton,SummerVacation,7.7
546,Keep the Change,Easter,6.3
546,Marathon,Easter,6.3
546,One Last Thing...,SummerVacation,6.6
546,Dream Boy,Christmas,6.2
546,Your Mommy Kills Animals!,SummerVacation,6.5
546,Under the Boardwalk: The Monopoly Story,Other,6.2
547,Bloodworth,SummerVacation,6.1
547,Plush,Other,5.3
547,Lake City,Easter,5.9
547,Watercolors,Christmas,6.4
547,Itty Bitty Titty Committee,Other,5.5
547,Monumental: David Brower's Fight for Wild America,SummerVacation,8
548,Rockets Redglare!,Other,7.5
548,America the Beautiful 2: The Thin Commandments,Other,6.7
548,August,Other,5.3
548,Gemini,Easter,5.4
548,Struck by Lightning,Other,6.3
548,Nobody Walks,Other,5.3
548,I Trust You to Kill Me,Easter,7.4
548,Beneath the Harvest Sky,Easter,6.2
549,Local Color,SummerVacation,6.9
549,This Ain't No Mouse Music,Other,7.3
549,Simon Killer,Easter,6.3
549,Christmas at Maxwell's,Christmas,5.7
549,BearCity,SummerVacation,6
549,Rebirth,SummerVacation,7.1
550,The Day,Other,5.2
550,Backseat,Easter,6.9
550,Madeline's Madeline,SummerVacation,6.4
550,Back Door Channels: The Price of Peace,Other,7.4
550,Spooky House,Easter,5.2
550,The Cat Rescuers,SummerVacation,7.6
551,Spring,Easter,6.7
551,Tiger Eyes,SummerVacation,6.3
551,The Fall of Night,Other,5.9
551,Rid of Me,Christmas,6.6
551,Sacco and Vanzetti,SummerVacation,7
551,Tickling Giants,Easter,8.3
552,The Power of Few,Other,5.2
552,Radio Unnameable,Easter,7.2
552,The Comedians of Comedy,Easter,7.3
552,Boom for Real: The Late Teenage Years of Jean-Michel Basquiat,SummerVacation,6.6
552,Elektra Luxx,Easter,5.1
552,Red Herring,Other,2.9
552,It Felt Like Love,Easter,5.5
553,Cold Comes the Night,Other,5.7
553,The Go-Getter,Other,6.6
553,InSight,Easter,4.9
553,The Seven Five,SummerVacation,7.6
553,Quest,Christmas,7.2
554,The Hero of Color City,SummerVacation,3.9
554,Quid Pro Quo,Other,6.2
554,Speed-Dating,SummerVacation,2.5
554,Person to Person,SummerVacation,5.7
554,The Iran Job,Other,7.2
555,Waltzing Anna,SummerVacation,5.1
555,3 Weeks in Yerevan,SummerVacation,7.2
555,Saving Banksy,Other,6.8
555,Wrestle,Other,7.8
556,So B. It,Other,6.8
556,Harry Dean Stanton: Partly Fiction,Other,7.5
556,Sputnik Fever,SummerVacation,7.5
556,Live Freaky Die Freaky,SummerVacation,5
557,Donnybrook,Other,5.3
557,Danny Says,Other,6.7
557,78/52: Hitchcock's Shower Scene,Other,7.3
557,The Conrad Boys,Easter,6
557,Dear Mr. Watterson,SummerVacation,6.4
557,Documented,SummerVacation,6.6
558,Carol Channing: Larger Than Life,Other,7.6
558,River of Fundament,Other,7.2
558,Happy Christmas,SummerVacation,5.5
558,The Flower of Kim Jong II,SummerVacation,6.9
558,The Land,SummerVacation,6.4
559,Casting By,Christmas,7.6
559,Southern Baptist Sissies,Christmas,7.2
559,Jenny's Wedding,SummerVacation,5.5
559,Red,Other,7
559,Helena from the Wedding,Easter,4.6
559,The Revisionaries,Easter,7
560,Slipstream,Easter,4.9
560,Shock and Awe,SummerVacation,6.1
560,A Long Way Off,SummerVacation,4.5
560,Murder Eleven,Other,3.9
560,Chasing Einstein,Other,7.2
560,...So Goes the Nation,Other,6.6
560,Just Say Love,SummerVacation,5.5
560,Girl Model,Other,6.5
561,A Bird of the Air,Other,6.6
561,In Pursuit of Silence,SummerVacation,7.2
561,The ABCs of Death,Easter,4.7
561,Ode to Joy,SummerVacation,6.3
562,Steve McQueen: The Man & Le Mans,Christmas,6.8
562,In/Significant Others,Other,6
562,Losing Control,Easter,4.3
562,Vito Bonafacci,SummerVacation,7.2
562,Of Mind and Music,Other,7
562,The Sound of Silence,Other,5.3
563,Is That a Gun in Your Pocket?,Other,5.6
563,Lucky,SummerVacation,5.4
563,Always at The Carlyle,SummerVacation,6.2
563,<U+00C3>¡ëvocateur: The Morton Downey Jr. Movie,Easter,6.8
563,Hood of Horror,Christmas,4
563,Woodshock,Other,4.2
563,Tru Loved,Other,5.4
563,Prophet's Prey,Other,7.3
563,Better Than Something: Jay Reatard,Easter,7.6
564,Stephanie Daley,Other,6.3
564,Tio Papi,Other,6.1
564,Crazy Like a Fox,Other,5.5
564,The Homeless Billionaire,SummerVacation,5.5
564,Round of Your Life,SummerVacation,4.1
564,"3<U+00C2><U+00BD> Minutes, Ten Bullets",Other,7.2
565,Waiting for Lightning,Christmas,7.3
565,Naked Boys Singing!,Other,5.9
565,Without the King,Easter,6.8
565,General Magic,SummerVacation,7.4
566,Corman's World: Exploits of a Hollywood Rebel,Other,7.6
566,Match,Other,6.7
566,The Clovehitch Killer,Christmas,6.5
566,Amexicano,Easter,7
566,Last Weekend,SummerVacation,5.5
566,Our Nixon,Easter,6.6
567,The Perfect Race,Other,0
567,Wedding Palace,Other,5.6
567,Fall to Grace,Easter,7
567,For Ellen,Other,6
567,The Full Picture,SummerVacation,7.8
567,A Good Day to Be Black & Sexy,Other,4.8
567,Lake of Fire,Other,8.2
568,Badland,SummerVacation,6.1
568,Sister Code,SummerVacation,4.5
568,Bad Milo,SummerVacation,5.6
568,Coastlines,Other,5.8
568,Stealing America: Vote by Vote,SummerVacation,7
568,The Highest Pass,Easter,7.1
569,Zerophilia,Other,6.1
569,El Superstar: The Unlikely Rise of Juan Frances,SummerVacation,6.4
569,Far From the Tree,SummerVacation,7.5
569,Christian Mingle,Other,4.2
569,Hannah Takes the Stairs,SummerVacation,5.6
569,Spa Night,Christmas,6
569,Scandalous: The True Story of the National Enquirer,Christmas,5.5
569,Whensday,SummerVacation,7.5
570,Troublemakers: The Story of Land Art,Other,6.5
570,The Afterlight,Other,7.3
570,Kill Your Idols,Other,6.5
570,How to Grow a Band,Easter,6.9
570,Welcome to Leith,Christmas,7
570,Born to Fly: Elizabeth Streb vs. Gravity,Other,6.8
571,Grassroots,Christmas,5.3
571,I'll Believe You,Christmas,5.6
571,The Samuel Project,Other,8.1
571,Special,Christmas,6.9
571,Honeymoon,Other,5.7
572,Emoticon ;),SummerVacation,4.7
572,Arnolds Park,SummerVacation,4.4
